id_odsp,adv_stats,date,season,league,ht,at,fthg,ftag
A1vHVyVB/,TRUE,2013-09-28,2014,Bundesliga,Bayer Leverkusen,Hannover 96,2,0
bJGsD3Qa/,FALSE,2013-09-28,2014,Premier League,Tottenham,Chelsea,1,1
C2EVF5ts/,FALSE,2013-09-28,2014,Premier League,Southampton,Crystal Palace,2,0
dI2brFEH/,TRUE,2013-09-28,2014,Bundesliga,Hertha Berlin,Mainz,3,1
dIIlerBf/,TRUE,2013-09-28,2014,Serie A,AC Milan,Sampdoria,1,0
EZp8Xc0a/,TRUE,2013-09-28,2014,Bundesliga,Bayern Munich,VfL Wolfsburg,1,0
GUFalaBF/,TRUE,2013-09-28,2014,Ligue 1,Sochaux,Valenciennes,2,0
IRsPTFaO/,TRUE,2013-09-28,2014,Bundesliga,TSG Hoffenheim,Schalke 04,3,3
IZqVYJBS/,TRUE,2013-09-28,2014,Ligue 1,Lorient,Marseille,0,2
KrWdUwKq/,TRUE,2013-09-28,2014,Ligue 1,Lyon,Lille,0,0
lhFtc4tr/,TRUE,2013-09-28,2014,Serie A,Genoa,Napoli,0,2
lIz1TcZk/,TRUE,2013-09-28,2014,Ligue 1,Nice,Guingamp,1,0
lv28oTvE/,TRUE,2013-09-28,2014,La Liga,Valencia,Rayo Vallecano,1,0
MX9MNPn7/,TRUE,2013-09-28,2014,La Liga,Almeria,Barcelona,0,2
MXkDcOQC/,FALSE,2013-09-28,2014,Premier League,Aston Villa,Manchester City,3,2
O44jpyp5/,TRUE,2013-09-28,2014,Bundesliga,Eintracht Frankfurt,Hamburg SV,2,2
S8Z4SHld/,TRUE,2013-09-28,2014,Ligue 1,Paris Saint-Germain,Toulouse,2,0
SUxaLRIJ/,FALSE,2013-09-28,2014,Premier League,Hull,West Ham,1,0
tMn0ZJVn/,TRUE,2013-09-28,2014,Bundesliga,Borussia Dortmund,SC Freiburg,5,0
xvHekud9/,TRUE,2013-09-28,2014,Ligue 1,St Etienne,Bastia,2,2
zBfQZadM/,TRUE,2013-09-28,2014,Ligue 1,Evian Thonon Gaillard,Bordeaux,1,1
zyEQMq2D/,TRUE,2013-09-28,2014,La Liga,Real Sociedad,Sevilla,1,1
0ILDPoIf/,TRUE,2013-09-29,2014,La Liga,Osasuna,Levante,0,1
bNz24nl8/,TRUE,2013-09-29,2014,Serie A,Atalanta,Udinese,2,0
hpd7tgqU/,TRUE,2013-09-29,2014,Bundesliga,Werder Bremen,Nurnberg,3,3
IX6cgMu7/,TRUE,2013-09-29,2014,Serie A,Sassuolo,Lazio,2,2
KSHwEqBg/,FALSE,2013-09-29,2014,Premier League,Sunderland,Liverpool,1,3
ngfxqzJF/,TRUE,2013-09-29,2014,La Liga,Espanyol,Getafe,0,2
Q5IZEPem/,FALSE,2013-09-29,2014,Premier League,Stoke City,Norwich City,0,1
rHHijLt3/,TRUE,2013-09-29,2014,Ligue 1,Stade Rennes,Nantes,1,3
Sj86R7mr/,TRUE,2013-09-29,2014,La Liga,Celta Vigo,Elche,0,1
SrEpdOel/,TRUE,2013-09-29,2014,Serie A,Hellas Verona,Livorno,2,1
SxBsncFh/,TRUE,2013-09-29,2014,Bundesliga,TSV Eintracht Braunschweig,VfB Stuttgart,0,4
UDDmi1Rd/,TRUE,2013-09-29,2014,Ligue 1,Stade de Reims,AS Monaco,1,1
WzB1hteD/,TRUE,2013-09-29,2014,Serie A,Torino,Juventus,0,1
WzZ92QIK/,TRUE,2013-09-29,2014,Serie A,Catania,Chievo Verona,2,0
xEZ5363E/,TRUE,2013-09-29,2014,Serie A,Cagliari,Internazionale,1,1
xQyNztsG/,TRUE,2013-09-29,2014,Ligue 1,AC Ajaccio,Montpellier,1,1
YkjYqG39/,TRUE,2013-09-29,2014,La Liga,Real Betis,Villarreal,1,0
z9Hhf2Q0/,TRUE,2013-09-29,2014,Serie A,AS Roma,Bologna,5,0
0OlHdrtJ/,FALSE,2013-09-30,2014,Premier League,Everton,Newcastle,3,2
rBxE1pYQ/,TRUE,2013-09-30,2014,Serie A,Fiorentina,Parma,2,2
vTjUpdl3/,TRUE,2013-09-30,2014,La Liga,Granada,Athletic Bilbao,2,0
ERYayqH6/,TRUE,2013-10-04,2014,La Liga,Malaga,Osasuna,0,1
fFeMWWur/,TRUE,2013-10-04,2014,Ligue 1,Bastia,Lorient,4,1
p6eHq79Q/,TRUE,2013-10-04,2014,La Liga,Villarreal,Granada,3,0
Q58yr6zt/,TRUE,2013-10-04,2014,Bundesliga,Hannover 96,Hertha Berlin,1,1
4d7usQkn/,TRUE,2013-10-05,2014,Bundesliga,VfL Wolfsburg,TSV Eintracht Braunschweig,0,2
4tFpF32Q/,TRUE,2013-10-05,2014,Serie A,Chievo Verona,Atalanta,0,1
6k1CANAs/,TRUE,2013-10-05,2014,Serie A,Internazionale,AS Roma,0,3
CGTXlW1Q/,TRUE,2013-10-05,2014,Ligue 1,Valenciennes,Stade de Reims,1,1
EXRVMM4U/,TRUE,2013-10-05,2014,Bundesliga,VfB Stuttgart,Werder Bremen,1,1
foAjBseC/,TRUE,2013-10-05,2014,Premier League,Hull,Aston Villa,0,0
GfBnCNu6/,TRUE,2013-10-05,2014,Premier League,Fulham,Stoke City,1,0
hIahvOZ4/,TRUE,2013-10-05,2014,Bundesliga,Mainz,TSG Hoffenheim,2,2
hIwNOrzI/,TRUE,2013-10-05,2014,Bundesliga,Borussia Monchengladbach,Borussia Dortmund,2,0
j1uPjhXD/,TRUE,2013-10-05,2014,Ligue 1,Nantes,Evian Thonon Gaillard,3,0
j7h8TOAt/,TRUE,2013-10-05,2014,Premier League,Sunderland,Manchester Utd,1,2
l89fA1AI/,TRUE,2013-10-05,2014,Premier League,Liverpool,Crystal Palace,3,1
ngSc9LPO/,TRUE,2013-10-05,2014,Premier League,Manchester City,Everton,3,1
nNTaWzKi/,TRUE,2013-10-05,2014,Premier League,Cardiff,Newcastle,1,2
OdGjb6OJ/,TRUE,2013-10-05,2014,La Liga,Rayo Vallecano,Real Sociedad,1,0
OfmwTlu7/,TRUE,2013-10-05,2014,Ligue 1,AS Monaco,St Etienne,2,1
r1w4z3WC/,TRUE,2013-10-05,2014,La Liga,Barcelona,Real Valladolid,4,1
SSgUUAAf/,TRUE,2013-10-05,2014,Ligue 1,Guingamp,Stade Rennes,2,0
tWcYTUP0/,TRUE,2013-10-05,2014,Ligue 1,Lille,AC Ajaccio,3,0
txsmvoXm/,TRUE,2013-10-05,2014,La Liga,Elche,Espanyol,2,1
UivTkCnK/,TRUE,2013-10-05,2014,Ligue 1,Toulouse,Nice,1,0
vFZIPOKB/,TRUE,2013-10-05,2014,Bundesliga,Schalke 04,FC Augsburg,4,1
zsTRN2kO/,TRUE,2013-10-05,2014,Bundesliga,Bayer Leverkusen,Bayern Munich,1,1
zyzdxP10/,TRUE,2013-10-05,2014,La Liga,Levante,Real Madrid,2,3
0C0G9sQm/,TRUE,2013-10-06,2014,Serie A,Juventus,AC Milan,3,2
2onsS8fD/,TRUE,2013-10-06,2014,Ligue 1,Montpellier,Lyon,5,1
44cX5aPC/,TRUE,2013-10-06,2014,Serie A,Sampdoria,Torino,2,2
be0lu4Kb/,TRUE,2013-10-06,2014,Bundesliga,SC Freiburg,Eintracht Frankfurt,1,1
bXeGR2ug/,TRUE,2013-10-06,2014,Premier League,West Brom,Arsenal,1,1
dvfP7Lf0/,TRUE,2013-10-06,2014,Serie A,Napoli,Livorno,4,0
EF4K81uf/,TRUE,2013-10-06,2014,Serie A,Lazio,Fiorentina,0,0
hCpiw5nf/,TRUE,2013-10-06,2014,La Liga,Atletico Madrid,Celta Vigo,2,1
KtcCSrQn/,TRUE,2013-10-06,2014,Premier League,Tottenham,West Ham,0,3
lb6tY42P/,TRUE,2013-10-06,2014,Premier League,Norwich City,Chelsea,1,3
Mix8ZMoJ/,TRUE,2013-10-06,2014,La Liga,Sevilla,Almeria,2,1
n9KapjAs/,TRUE,2013-10-06,2014,Ligue 1,Marseille,Paris Saint-Germain,1,2
nFsquRHs/,TRUE,2013-10-06,2014,La Liga,Getafe,Real Betis,3,1
nLdptp5h/,TRUE,2013-10-06,2014,Bundesliga,Nurnberg,Hamburg SV,0,5
OUcmGqmK/,TRUE,2013-10-06,2014,Serie A,Catania,Genoa,1,1
pvaqHPXD/,TRUE,2013-10-06,2014,Serie A,Bologna,Hellas Verona,1,4
redy5JvJ/,TRUE,2013-10-06,2014,Serie A,Udinese,Cagliari,2,0
SU0CpmfK/,TRUE,2013-10-06,2014,La Liga,Athletic Bilbao,Valencia,1,1
tpT3VfZc/,TRUE,2013-10-06,2014,Premier League,Southampton,Swansea,2,0
Y5fQVjel/,TRUE,2013-10-06,2014,Ligue 1,Bordeaux,Sochaux,4,1
zVhT6uA6/,TRUE,2013-10-06,2014,Serie A,Parma,Sassuolo,3,1
ABBKuSOC/,TRUE,2013-10-18,2014,Ligue 1,Nice,Marseille,1,0
IPCB6WFN/,TRUE,2013-10-18,2014,Serie A,AS Roma,Napoli,2,0
KWFYJglj/,TRUE,2013-10-18,2014,Bundesliga,TSG Hoffenheim,Bayer Leverkusen,1,2
QJg73VGJ/,TRUE,2013-10-18,2014,Ligue 1,Stade de Reims,Toulouse,1,2
0bPZmM0C/,TRUE,2013-10-19,2014,La Liga,Osasuna,Barcelona,0,0
0neXveQF/,TRUE,2013-10-19,2014,Bundesliga,Hertha Berlin,Borussia Monchengladbach,1,0
4AhB2kWP/,TRUE,2013-10-19,2014,Ligue 1,Stade Rennes,Valenciennes,2,2
4M877C0H/,TRUE,2013-10-19,2014,Serie A,AC Milan,Udinese,1,0
6cTg6h9p/,TRUE,2013-10-19,2014,Premier League,Manchester Utd,Southampton,1,1
AT6QAq8P/,TRUE,2013-10-19,2014,La Liga,Valencia,Real Sociedad,1,2
biGuUe1i/,TRUE,2013-10-19,2014,Premier League,Stoke City,West Brom,0,0
CfKqTFGc/,TRUE,2013-10-19,2014,Premier League,West Ham,Manchester City,1,3
EsNNjOGg/,TRUE,2013-10-19,2014,La Liga,Espanyol,Atletico Madrid,1,0
EVdPtHe3/,TRUE,2013-10-19,2014,Bundesliga,TSV Eintracht Braunschweig,Schalke 04,2,3
fmX7UEl4/,TRUE,2013-10-19,2014,Premier League,Chelsea,Cardiff,4,1
GlCGt896/,TRUE,2013-10-19,2014,Ligue 1,Montpellier,Lille,0,1
KMI7rUvf/,TRUE,2013-10-19,2014,Ligue 1,Evian Thonon Gaillard,Guingamp,1,2
lpg1x24H/,TRUE,2013-10-19,2014,Bundesliga,Bayern Munich,Mainz,4,1
MedTuyB9/,TRUE,2013-10-19,2014,Bundesliga,Eintracht Frankfurt,Nurnberg,1,1
neLVl2o6/,TRUE,2013-10-19,2014,La Liga,Real Madrid,Malaga,2,0
OEFOvnvJ/,TRUE,2013-10-19,2014,Ligue 1,Paris Saint-Germain,Bastia,4,0
plSc5COj/,TRUE,2013-10-19,2014,Premier League,Newcastle,Liverpool,2,2
Q9GUKZYq/,TRUE,2013-10-19,2014,Bundesliga,Werder Bremen,SC Freiburg,0,0
SCmXNKvI/,TRUE,2013-10-19,2014,Premier League,Everton,Hull,2,1
tdoLQMfa/,TRUE,2013-10-19,2014,Premier League,Arsenal,Norwich City,4,1
tKHnCznn/,TRUE,2013-10-19,2014,Serie A,Cagliari,Catania,2,1
tWJ3qAPm/,TRUE,2013-10-19,2014,Ligue 1,AC Ajaccio,Nantes,0,1
W8bdwrkB/,TRUE,2013-10-19,2014,Bundesliga,Borussia Dortmund,Hannover 96,1,0
xCMCTY3A/,TRUE,2013-10-19,2014,Premier League,Swansea,Sunderland,4,0
0fgtcTgm/,TRUE,2013-10-20,2014,Ligue 1,Sochaux,AS Monaco,2,2
0l2G5jVT/,TRUE,2013-10-20,2014,Serie A,Sassuolo,Bologna,2,1
2clr1Awo/,TRUE,2013-10-20,2014,Serie A,Torino,Internazionale,3,3
Aa938hoB/,TRUE,2013-10-20,2014,Serie A,Livorno,Sampdoria,1,2
EXFfAEGb/,TRUE,2013-10-20,2014,Serie A,Genoa,Chievo Verona,2,1
fakPPtA5/,TRUE,2013-10-20,2014,Premier League,Aston Villa,Tottenham,0,2
fu7Mhpns/,TRUE,2013-10-20,2014,La Liga,Granada,Getafe,0,2
M3fxb9vs/,TRUE,2013-10-20,2014,Ligue 1,St Etienne,Lorient,3,2
MDDrn0VO/,TRUE,2013-10-20,2014,La Liga,Almeria,Rayo Vallecano,0,1
rNEvmtGI/,TRUE,2013-10-20,2014,La Liga,Real Valladolid,Sevilla,2,2
rZbqDGWu/,TRUE,2013-10-20,2014,Serie A,Atalanta,Lazio,2,1
W8Aa9YV4/,TRUE,2013-10-20,2014,Serie A,Hellas Verona,Parma,3,2
xbDCslf0/,TRUE,2013-10-20,2014,Ligue 1,Lyon,Bordeaux,1,1
YV5Qi41m/,TRUE,2013-10-20,2014,La Liga,Real Betis,Elche,1,2
YZJxJD3d/,TRUE,2013-10-20,2014,Bundesliga,FC Augsburg,VfL Wolfsburg,1,2
zsHjBf1h/,TRUE,2013-10-20,2014,Serie A,Fiorentina,Juventus,4,2
zubLsctc/,TRUE,2013-10-20,2014,Bundesliga,Hamburg SV,VfB Stuttgart,3,3
hYLRkrWa/,TRUE,2013-10-21,2014,La Liga,Celta Vigo,Levante,0,1
lMlTO0PB/,TRUE,2013-10-21,2014,Premier League,Crystal Palace,Fulham,1,4
x0KfcQwQ/,TRUE,2013-10-21,2014,La Liga,Athletic Bilbao,Villarreal,2,0
ALUGWWXe/,TRUE,2013-10-25,2014,Bundesliga,VfB Stuttgart,Nurnberg,1,1
UidPbwFU/,TRUE,2013-10-25,2014,La Liga,Rayo Vallecano,Real Valladolid,0,3
v5SmG80P/,TRUE,2013-10-25,2014,Ligue 1,Nantes,Lille,0,1
2FH2fzQ2/,TRUE,2013-10-26,2014,Bundesliga,VfL Wolfsburg,Werder Bremen,3,0
2qDdQD0G/,TRUE,2013-10-26,2014,Premier League,Crystal Palace,Arsenal,0,2
4MUxNi04/,TRUE,2013-10-26,2014,Serie A,Internazionale,Hellas Verona,4,2
bihXJBwp/,TRUE,2013-10-26,2014,Premier League,Southampton,Fulham,2,0
dEltwZfS/,TRUE,2013-10-26,2014,Bundesliga,Schalke 04,Borussia Dortmund,1,3
dM8KAnOn/,TRUE,2013-10-26,2014,Ligue 1,Valenciennes,Evian Thonon Gaillard,0,1
EcJFBS8t/,TRUE,2013-10-26,2014,Ligue 1,Toulouse,Stade Rennes,0,5
fJ9lSZV3/,TRUE,2013-10-26,2014,Premier League,Aston Villa,Everton,0,2
G2LGShJG/,TRUE,2013-10-26,2014,Premier League,Norwich City,Cardiff,0,0
hn104sog/,TRUE,2013-10-26,2014,La Liga,Elche,Granada,0,1
hpzCXCIk/,TRUE,2013-10-26,2014,Bundesliga,Bayer Leverkusen,FC Augsburg,2,1
jqngfRw6/,TRUE,2013-10-26,2014,Ligue 1,Guingamp,AC Ajaccio,2,1
js9LET7p/,TRUE,2013-10-26,2014,Serie A,Sampdoria,Atalanta,1,0
lCTKVjm2/,TRUE,2013-10-26,2014,Bundesliga,Hannover 96,TSG Hoffenheim,1,4
MRhH0apI/,TRUE,2013-10-26,2014,La Liga,Barcelona,Real Madrid,2,1
nBu2h58I/,TRUE,2013-10-26,2014,Ligue 1,Marseille,Stade de Reims,2,3
Ob15OiVS/,TRUE,2013-10-26,2014,Premier League,Manchester Utd,Stoke City,3,2
Qaa82LF5/,TRUE,2013-10-26,2014,La Liga,Levante,Espanyol,3,0
rBpxvFuM/,TRUE,2013-10-26,2014,Bundesliga,Bayern Munich,Hertha Berlin,3,2
rJrodm9g/,TRUE,2013-10-26,2014,Ligue 1,Bastia,Nice,1,0
rPPAhEfF/,TRUE,2013-10-26,2014,Bundesliga,Mainz,TSV Eintracht Braunschweig,2,0
ryfD1uVB/,TRUE,2013-10-26,2014,La Liga,Malaga,Celta Vigo,0,5
tzC0PXFM/,TRUE,2013-10-26,2014,Premier League,Liverpool,West Brom,4,1
UZpcgogC/,TRUE,2013-10-26,2014,Ligue 1,Lorient,Sochaux,2,1
00z6gfu9/,TRUE,2013-10-27,2014,Bundesliga,SC Freiburg,Hamburg SV,0,3
2HCPDmNj/,TRUE,2013-10-27,2014,Serie A,Udinese,AS Roma,0,1
8fyUODVi/,TRUE,2013-10-27,2014,Serie A,Catania,Sassuolo,0,0
bqUtMBFA/,TRUE,2013-10-27,2014,Serie A,Juventus,Genoa,2,0
Cxgh63Gt/,TRUE,2013-10-27,2014,La Liga,Villarreal,Valencia,4,1
dMnke7Oa/,TRUE,2013-10-27,2014,Ligue 1,Bordeaux,Montpellier,2,0
Egy8Yh3q/,TRUE,2013-10-27,2014,Bundesliga,Borussia Monchengladbach,Eintracht Frankfurt,4,1
fBNkKkpN/,TRUE,2013-10-27,2014,Serie A,Napoli,Torino,2,0
fFNVJMpt/,TRUE,2013-10-27,2014,La Liga,Real Sociedad,Almeria,3,0
GlhLaJaO/,TRUE,2013-10-27,2014,La Liga,Sevilla,Osasuna,2,1
hEiyJVhj/,TRUE,2013-10-27,2014,Premier League,Sunderland,Newcastle,2,1
jJQYNXpb/,TRUE,2013-10-27,2014,Serie A,Chievo Verona,Fiorentina,1,2
n904310a/,TRUE,2013-10-27,2014,La Liga,Atletico Madrid,Real Betis,5,0
Q1v6iPNO/,TRUE,2013-10-27,2014,Ligue 1,AS Monaco,Lyon,2,1
rBlpBQmq/,TRUE,2013-10-27,2014,Premier League,Swansea,West Ham,0,0
U3xQPgGo/,TRUE,2013-10-27,2014,Serie A,Bologna,Livorno,1,0
W4juIk8d/,TRUE,2013-10-27,2014,Premier League,Tottenham,Hull,1,0
xzTpLVUG/,TRUE,2013-10-27,2014,Serie A,Lazio,Cagliari,2,0
Y1MgJ9aT/,TRUE,2013-10-27,2014,Serie A,Parma,AC Milan,3,2
Y98hRgoA/,TRUE,2013-10-27,2014,Premier League,Chelsea,Manchester City,2,1
zD7O96wg/,TRUE,2013-10-27,2014,Ligue 1,St Etienne,Paris Saint-Germain,2,2
f1rc5NVn/,TRUE,2013-10-28,2014,La Liga,Getafe,Athletic Bilbao,0,1
4Mj8xXai/,TRUE,2013-10-29,2014,Serie A,Atalanta,Internazionale,1,1
ABDfEIEH/,TRUE,2013-10-29,2014,La Liga,Celta Vigo,Barcelona,0,3
GlEjFbaB/,TRUE,2013-10-29,2014,La Liga,Espanyol,Malaga,0,0
4CVSeAbj/,TRUE,2013-10-30,2014,La Liga,Osasuna,Rayo Vallecano,3,1
CnfGzBU3/,TRUE,2013-10-30,2014,Serie A,Fiorentina,Napoli,1,2
d6IEJDjc/,TRUE,2013-10-30,2014,La Liga,Valencia,Almeria,1,2
jwgKZUqA/,TRUE,2013-10-30,2014,Serie A,Genoa,Parma,1,0
ll3aQQ6d/,TRUE,2013-10-30,2014,Serie A,Sassuolo,Udinese,1,2
n5nTX8EM/,TRUE,2013-10-30,2014,Serie A,Juventus,Catania,4,0
nyyOdjqp/,TRUE,2013-10-30,2014,La Liga,Real Madrid,Sevilla,7,3
r3UWfUDd/,TRUE,2013-10-30,2014,La Liga,Real Valladolid,Real Sociedad,2,2
rDkCyiFc/,TRUE,2013-10-30,2014,Serie A,Cagliari,Bologna,0,3
ryYbSnxp/,TRUE,2013-10-30,2014,Serie A,AC Milan,Lazio,1,1
tSoXWSTS/,TRUE,2013-10-30,2014,Serie A,Livorno,Torino,3,3
Y1rPYlaG/,TRUE,2013-10-30,2014,Serie A,Hellas Verona,Sampdoria,2,0
2oAnGvp5/,TRUE,2013-10-31,2014,La Liga,Real Betis,Levante,0,0
Ac4eR6ij/,TRUE,2013-10-31,2014,Serie A,AS Roma,Chievo Verona,1,0
KMKsHKUb/,TRUE,2013-10-31,2014,La Liga,Granada,Atletico Madrid,1,2
tWLwI0Fh/,TRUE,2013-10-31,2014,La Liga,Athletic Bilbao,Elche,2,2
Y5MZIt0n/,TRUE,2013-10-31,2014,La Liga,Villarreal,Getafe,0,2
MFOEiY9L/,TRUE,2013-11-01,2014,Bundesliga,Borussia Dortmund,VfB Stuttgart,6,1
r3j2A9Dq/,TRUE,2013-11-01,2014,La Liga,Barcelona,Espanyol,1,0
zTenPowt/,TRUE,2013-11-01,2014,Ligue 1,Paris Saint-Germain,Lorient,4,0
0MBt6XOE/,TRUE,2013-11-02,2014,Bundesliga,Hertha Berlin,Schalke 04,0,2
4nCS8Qha/,TRUE,2013-11-02,2014,Ligue 1,AC Ajaccio,Valenciennes,1,3
6qlboSrM/,TRUE,2013-11-02,2014,Serie A,AC Milan,Fiorentina,0,2
8MZNtZpc/,TRUE,2013-11-02,2014,Premier League,Arsenal,Liverpool,2,0
8tffNP7h/,TRUE,2013-11-02,2014,Ligue 1,Stade Rennes,Marseille,1,1
CxRDWlNk/,TRUE,2013-11-02,2014,Premier League,West Brom,Crystal Palace,2,0
d6f69TSk/,TRUE,2013-11-02,2014,La Liga,Sevilla,Celta Vigo,0,1
EJfjO5hn/,TRUE,2013-11-02,2014,Ligue 1,Stade de Reims,Bastia,4,2
f1GIV8xd/,TRUE,2013-11-02,2014,Premier League,West Ham,Aston Villa,0,0
fwxzvXUF/,TRUE,2013-11-02,2014,Premier League,Hull,Sunderland,1,0
GhQrxBaS/,TRUE,2013-11-02,2014,Premier League,Newcastle,Chelsea,2,0
hbFpnCXr/,TRUE,2013-11-02,2014,Bundesliga,Nurnberg,SC Freiburg,0,3
Ik0nGa12/,TRUE,2013-11-02,2014,La Liga,Almeria,Real Valladolid,1,0
jHPUu66q/,TRUE,2013-11-02,2014,Serie A,Parma,Juventus,0,1
jTgA8mrd/,TRUE,2013-11-02,2014,La Liga,Rayo Vallecano,Real Madrid,2,3
MqbbMqNb/,TRUE,2013-11-02,2014,Ligue 1,Sochaux,St Etienne,0,0
MVCx7D98/,TRUE,2013-11-02,2014,Bundesliga,Eintracht Frankfurt,VfL Wolfsburg,1,2
Mw71rUW7/,TRUE,2013-11-02,2014,Bundesliga,TSV Eintracht Braunschweig,Bayer Leverkusen,1,0
pzm2pnbS/,TRUE,2013-11-02,2014,Serie A,Napoli,Catania,2,1
rm8cqAH1/,TRUE,2013-11-02,2014,Bundesliga,Hamburg SV,Borussia Monchengladbach,0,2
rwBW7p85/,TRUE,2013-11-02,2014,Ligue 1,Evian Thonon Gaillard,Toulouse,2,1
tzYVvDF9/,TRUE,2013-11-02,2014,Premier League,Fulham,Manchester Utd,1,3
UJhE77c2/,TRUE,2013-11-02,2014,La Liga,Real Sociedad,Osasuna,5,0
v54u6OxI/,TRUE,2013-11-02,2014,Ligue 1,Lyon,Guingamp,2,0
x2RvwipM/,TRUE,2013-11-02,2014,Premier League,Manchester City,Norwich City,7,0
YoS9XU7q/,TRUE,2013-11-02,2014,Premier League,Stoke City,Southampton,1,1
zN4koWnk/,TRUE,2013-11-02,2014,Bundesliga,TSG Hoffenheim,Bayern Munich,1,2
2iTYvQLk/,TRUE,2013-11-03,2014,Serie A,Sampdoria,Sassuolo,3,4
8tMIIX53/,TRUE,2013-11-03,2014,La Liga,Getafe,Valencia,0,1
bJpjmlE9/,TRUE,2013-11-03,2014,Serie A,Lazio,Genoa,0,2
bVEVFVkM/,TRUE,2013-11-03,2014,La Liga,Levante,Granada,0,1
CI2m427U/,TRUE,2013-11-03,2014,Ligue 1,Nice,Bordeaux,1,2
dESxvpyd/,TRUE,2013-11-03,2014,Serie A,Torino,AS Roma,1,1
GfeolUb3/,TRUE,2013-11-03,2014,Serie A,Hellas Verona,Cagliari,2,1
jkTIjhPR/,TRUE,2013-11-03,2014,Bundesliga,Werder Bremen,Hannover 96,3,2
lQ8gpj2e/,TRUE,2013-11-03,2014,Bundesliga,FC Augsburg,Mainz,2,1
M1mlAp3k/,TRUE,2013-11-03,2014,Premier League,Cardiff,Swansea,1,0
nDYRug03/,TRUE,2013-11-03,2014,Premier League,Everton,Tottenham,0,0
Q10y74NB/,TRUE,2013-11-03,2014,Ligue 1,Lille,AS Monaco,2,0
UeARGBzG/,TRUE,2013-11-03,2014,La Liga,Atletico Madrid,Athletic Bilbao,2,0
xAqfn8TF/,TRUE,2013-11-03,2014,Serie A,Livorno,Atalanta,1,0
xMDZEk5S/,TRUE,2013-11-03,2014,La Liga,Malaga,Real Betis,3,2
YR3q5rhO/,TRUE,2013-11-03,2014,Ligue 1,Montpellier,Nantes,1,1
z5Rtw4j2/,TRUE,2013-11-03,2014,Serie A,Udinese,Internazionale,0,3
2iiskAqc/,TRUE,2013-11-04,2014,Serie A,Bologna,Chievo Verona,0,0
j5BNHiL9/,TRUE,2013-11-04,2014,La Liga,Elche,Villarreal,0,1
j3zn4g87/,TRUE,2013-11-08,2014,La Liga,Osasuna,Almeria,0,1
MgePc9Wf/,TRUE,2013-11-08,2014,Bundesliga,Hannover 96,TSV Eintracht Braunschweig,0,0
nVi3CH0R/,TRUE,2013-11-08,2014,La Liga,Granada,Malaga,3,1
U7Mn0g6d/,TRUE,2013-11-08,2014,Ligue 1,AS Monaco,Evian Thonon Gaillard,1,1
0b78hWq9/,TRUE,2013-11-09,2014,Premier League,Liverpool,Fulham,4,0
0pfTdTo1/,TRUE,2013-11-09,2014,Bundesliga,VfL Wolfsburg,Borussia Dortmund,2,1
462bDcoL/,TRUE,2013-11-09,2014,La Liga,Athletic Bilbao,Levante,2,1
48m3L3x5/,TRUE,2013-11-09,2014,Ligue 1,Bastia,Stade Rennes,1,0
4Qxg94Ie/,TRUE,2013-11-09,2014,Premier League,Aston Villa,Cardiff,2,0
84KMUSi2/,TRUE,2013-11-09,2014,Premier League,Chelsea,West Brom,2,2
8nFl4BgR/,TRUE,2013-11-09,2014,Bundesliga,Schalke 04,Werder Bremen,3,1
CYjBJs7H/,TRUE,2013-11-09,2014,Ligue 1,Guingamp,Lille,0,0
d4sw6Fwe/,TRUE,2013-11-09,2014,La Liga,Celta Vigo,Rayo Vallecano,0,2
dQ0HjAEL/,TRUE,2013-11-09,2014,Premier League,Norwich City,West Ham,3,1
dtajFJG8/,TRUE,2013-11-09,2014,La Liga,Getafe,Elche,1,1
ETiHaV1r/,TRUE,2013-11-09,2014,Bundesliga,Borussia Monchengladbach,Nurnberg,3,1
fqBp5ivL/,TRUE,2013-11-09,2014,Bundesliga,Bayern Munich,FC Augsburg,3,0
hKjLbkHl/,TRUE,2013-11-09,2014,Bundesliga,Bayer Leverkusen,Hamburg SV,5,3
jm0LkUTR/,TRUE,2013-11-09,2014,Premier League,Southampton,Hull,4,1
lbEv2Fyp/,TRUE,2013-11-09,2014,Ligue 1,Lorient,Stade de Reims,0,0
M19YNdb3/,TRUE,2013-11-09,2014,Ligue 1,Toulouse,AC Ajaccio,1,1
M784gCU2/,TRUE,2013-11-09,2014,Premier League,Crystal Palace,Everton,0,0
pz9XaRcF/,TRUE,2013-11-09,2014,Serie A,Catania,Udinese,1,0
QiPDucC0/,TRUE,2013-11-09,2014,Serie A,Internazionale,Livorno,2,0
r9qYem17/,TRUE,2013-11-09,2014,Bundesliga,TSG Hoffenheim,Hertha Berlin,2,3
rBAUOxqc/,TRUE,2013-11-09,2014,Ligue 1,Paris Saint-Germain,Nice,3,1
vTWs5Zh1/,TRUE,2013-11-09,2014,La Liga,Real Madrid,Real Sociedad,5,1
vw4wNGD9/,TRUE,2013-11-09,2014,Ligue 1,Valenciennes,Montpellier,1,1
0AHQxedJ/,TRUE,2013-11-10,2014,Serie A,AS Roma,Sassuolo,1,1
2Bed8OX1/,TRUE,2013-11-10,2014,Premier League,Swansea,Stoke City,3,3
46OTSxo8/,TRUE,2013-11-10,2014,La Liga,Valencia,Real Valladolid,2,2
4rOHvHR6/,TRUE,2013-11-10,2014,Serie A,Juventus,Napoli,3,0
84thp8ik/,TRUE,2013-11-10,2014,Premier League,Tottenham,Newcastle,0,1
